year of exhibition,age at the time,name,birthyear,birthplace city,birthplace state,b latitude,b longitude,work place city,work place state,w latitude,w longitude
2000,51,kay rosen,1949,corpus christi,texas,27.800583,-97.396381,gary,indiana,41.59337,-87.346427
2000,63,luis camnitzer,1937,lübeck,germany,53.865886,10.687096,great neck,new york,40.800657,-73.728465
2000,46,joseph havel,1954,minneapolis,minnesota,44.983334,-93.26667,houston,texas,29.760193,-95.36939
2000,56,al souza,1944,plymouth,massachusetts,41.958446,-70.667262,houston,texas,29.760193,-95.36939
2000,27,leandro erlich,1973,buenos aires,argentina,-34.603723,-58.381593,houston,texas,29.760193,-95.36939
2000,39,carl and karen pope,1961,indianapolis,indiana,39.768403,-86.158068,indianapolis,indiana,39.768403,-86.158068
2000,44,joseph grigely,1956,springfield,massachusetts,42.101483,-72.589811,jersey city and,new jersey,40.728157,-74.077642
2000,34,t. kim-trang tran,1966,saigon,vietnam,10.823099,106.629664,los angeles,california,34.052234,-118.243685
2000,35,ingrid calame,1965,new york,new york,40.714353,-74.005973,los angeles,california,34.052234,-118.243685
2000,35,salomon huerta,1965,tijuana,mexico,32.514947,-117.038247,los angeles,california,34.052234,-118.243685
2000,36,sharon lockhart,1964,norwood,massachusetts,42.194391,-71.198969,los angeles,california,34.052234,-118.243685
2000,36,sharon lockhart,1964,norwood,massachusetts,42.194391,-71.198969,los angeles,california,34.052234,-118.243685
2000,43,linda besemer,1957,south bend,indiana,41.676355,-86.25199,los angeles,california,34.052234,-118.243685
2000,49,kim dingle,1951,pomona,california,34.055227,-117.752305,los angeles,california,34.052234,-118.243685
2000,32,doug aitken,1968,redondo beach,california,33.849182,-118.388408,los angeles and,california,34.052234,-118.243685
2000,32,dara friedman,1968,bad kreuznach,germany,49.844016,7.873135,miami,florida,25.789097,-80.204044
2000,35,rolf belgum,1965,minneapolis,minnesota,44.983334,-93.26667,minneapolis,minnesota,44.983334,-93.26667
2000,54,james drake,1946,lubbock,texas,33.577863,-101.855166,new york,new york,40.705631,-73.978003
2000,47,joe gibbons,1953,providence,rhode island,41.823989,-71.412834,new york,new york,40.705631,-73.978003
2000,57,krzysztof wodiczko,1943,warsaw,poland,52.229676,21.012229,new york,new york,40.705631,-73.978003
2000,38,lisa yuskavage,1962,philadelphia,pennsylvania,39.952335,-75.163789,new york,new york,40.705631,-73.978003
2000,47,petah coyne,1953,oklahoma city,oklahoma,35.46756,-97.516428,new york,new york,40.705631,-73.978003
2000,29,jeremy blake,1971,fort sill,oklahoma,34.704559,-98.509009,new york,new york,40.705631,-73.978003
2000,57,joseph marioni,1943,cincinnati,ohio,39.103118,-84.51202,new york,new york,40.705631,-73.978003
2000,54,annette weintraub,1946,brooklyn,new york,40.65,-73.95,new york,new york,40.705631,-73.978003
2000,47,chakaia booker,1953,newark,new jersey,40.735657,-74.172367,new york,new york,40.705631,-73.978003
2000,34,michael joo,1966,ithaca,new york,42.443961,-76.501881,new york,new york,40.705631,-73.978003
2000,53,louise lawler,1947,bronxville,new york,40.938154,-73.832078,new york,new york,40.705631,-73.978003
2000,59,richard tuttle,1941,rahway,new jersey,40.608159,-74.277647,new york,new york,40.705631,-73.978003
2000,40,arthur jafa,1960,tupelo,mississippi,34.257607,-88.703386,new york,new york,40.705631,-73.978003
2000,32,theresa duncan,1968,detroit and,michigan,42.331427,-83.045754,new york,new york,40.705631,-73.978003
2000,59,suzan frecon,1941,mexico,mexico,19.432608,-99.133208,new york,new york,40.705631,-73.978003
2000,32,rebecca baron,1968,baltimore,maryland,39.290385,-76.612189,new york,new york,40.705631,-73.978003
2000,37,john f. simon jr.,1963,louisiana,louisiana,30.984298,-91.962333,new york,new york,40.705631,-73.978003
2000,41,yukinori yanagi,1959,fukuoka,japan,33.590355,130.401716,new york,new york,40.705631,-73.978003
2000,31,vanessa beecroft,1969,genoa,italy,44.40565,8.946256,new york,new york,40.705631,-73.978003
2000,43,michal rovner,1957,tel aviv,isarel,32.0853,34.781768,new york,new york,40.705631,-73.978003
2000,43,shirin neshat,1957,qazvin,iran,36.266667,50,new york,,40.705631,-73.978003
2000,34,paul pfeiffer,1966,honolulu,hawaii,21.306944,-157.858333,new york,new york,40.705631,-73.978003
2000,64,hans haacke,1936,cologne,germany,50.937531,6.960279,new york,new york,40.705631,-73.978003
2000,80,john coplans,1920,london,england,51.508515,-0.125487,new york,new york,40.705631,-73.978003
2000,37,ghada amer,1963,cairo,egypt,30.04442,31.235712,new york,new york,40.705631,-73.978003
2000,46,robert gober,1954,wallingford,connecticut,41.457011,-72.823074,new york,new york,40.705631,-73.978003
2000,38,john currin,1962,boulder,colorado,40.014986,-105.270546,new york,new york,40.705631,-73.978003
2000,43,cai guo-qiang,1957,fujian province,china,26.100782,119.295146,new york,new york,40.705631,-73.978003
2000,48,les leveque,1952,cortex,california,36.778261,-119.417932,new york,new york,40.705631,-73.978003
2000,26,harmony korine,1974,bolinas,california,37.90937,-122.686373,new york,new york,40.705631,-73.978003
2000,39,vik muniz,1961,são paulo,brazil,-23.55052,-46.633309,new york,,40.705631,-73.978003
2000,47,silvia kolbowski,1953,bueno aires,argentina,-34.680584,-58.541704,new york,new york,40.705631,-73.978003
2000,52,dennis adams,1948,des moines,iowa,41.600545,-93.609106,new york,new york,40.705631,-73.978003
2000,33,anthony discenza born,1967,new brunswick,new jersey,40.486216,-74.451819,oakland,california,37.804364,-122.271114
2000,48,ayanna u'dongo,1952,south bend,indiana,41.676355,-86.25199,oakland,california,37.804364,-122.271114
2000,26,trenton doyle hancock,1974,oklahoma city,oklahoma,35.46756,-97.516428,paris,texas,33.660939,-95.555513
2000,31,tara donovan,1969,new york,new york,40.714353,-74.005973,richmond,virginia,37.540725,-77.436048
2000,48,katherine sherwood,1952,new orleans,louisiana,29.951066,-90.071532,rodeo,california,38.032977,-122.266914
2000,39,franco mondini-ruiz,1961,san antonio,texas,29.424122,-98.493628,san antonio,texas,29.424122,-98.493628
2000,35,roman de salvo,1965,san francisco,california,37.77493,-122.419416,san diego,california,32.71546,-117.16148
2000,57,nathaniel dorsky,1943,new york,new york,40.714353,-74.005973,san francisco,california,37.77493,-122.419416
2000,31,lew baldwin,1969,east brunswick,new jersey,40.431696,-74.404978,san francisco,california,37.77493,-122.419416
2000,30,ben benjamin,1970,indianapolis,indiana,39.768403,-86.158068,san francisco,california,37.77493,-122.419416
2000,48,craig baldwin,1952,oakland,california,37.804364,-122.271114,san francisco,california,37.77493,-122.419416
2000,53,anne makepeace,1947,waterbury,connecticut,41.558153,-73.051496,santa barbara,california,34.420831,-119.69819
2000,34,josiah mcelheny,1966,boston,massachusetts,42.358431,-71.059773,seattle,washington,47.60621,-122.332071
2000,57,jill godmilow,1943,philadelphia,pennsylvania,39.952335,-75.163789,south bend,indiana,41.676355,-86.25199
2000,39,marcos ramírez erre,1961,tijuana,mexico,32.514947,-117.038247,tijuana,mexico,32.514947,-117.038247
2002,58,peter hutton,1944,detroit,michigan,42.331427,-83.045754,annandale on hudson,new york,42.0128,-73.9082
2002,31,richard chartier,1971,alexandria,virginia,38.804836,-77.046921,arlington,virginia,38.87997,-77.10677
2002,46,john zurier,1956,santa monica,california,34.019454,-118.491191,berkeley,california,37.871593,-122.272747
2002,34,christian jankowski,1968,gottingen,germany,51.54128,9.915804,berlin,germany,52.520007,13.404954
2002,37,julie moos,1965,ottawa,ontario,45.42153,-75.697193,birmingham,alabama,33.520661,-86.80249
2002,27,benjamin fry,1975,ann arbor,michigan,42.280826,-83.743038,boston,massachusetts,42.358431,-71.059773
2002,60,alfred guzzetti,1942,philadelphia,pennsylvania,39.952335,-75.163789,brookline,massachusetts,42.331764,-71.121163
2002,43,bruce mcclure,1959,,washington dc,38.907231,-77.036464,brooklyn,new york,40.65,-73.95
2002,48,peggy ahwesh,1954,pittsburgh,pennsylvania,40.440625,-79.995886,brooklyn,new york,40.65,-73.95
2002,36,janine gordon,1966,queens,new york,40.728224,-73.794852,brooklyn,new york,40.65,-73.95
2002,39,collier schorr,1963,new york,new york,40.714353,-74.005973,brooklyn,new york,40.65,-73.95
2002,36,rachel harrison,1966,new york,new york,40.714353,-74.005973,brooklyn,new york,40.65,-73.95
2002,34,marina rosenfeld,1968,new york,new york,40.714353,-74.005973,brooklyn,new york,40.65,-73.95
2002,none,tracie morris,none,brooklyn,new york,40.65,-73.95,brooklyn,new york,40.65,-73.95
2002,42,lorna simpson,1960,brooklyn,new york,40.65,-73.95,brooklyn,new york,40.65,-73.95
2002,30,luis gispert,1972,jersey city,new jersey,40.728157,-74.077642,brooklyn,new york,40.65,-73.95
2002,62,lebbeus woods,1940,lansing,michigan,42.732535,-84.555535,brooklyn,new york,40.65,-73.95
2002,41,gregor asch,1961,boston,massachusetts,42.358431,-71.059773,brooklyn,new york,40.65,-73.95
2002,35,walid ra'ad,1967,chbanieh,lebanon,33.816394,35.704159,brooklyn,new york,40.65,-73.95
2002,50,keith sanborn,1952,wichita,kansas,37.688889,-97.336111,brooklyn,new york,40.65,-73.95
2002,34,stephen dean,1968,paris,france,48.856614,2.352222,brooklyn,new york,40.65,-73.95
2002,32,jennifer zackin,1970,waterbury,connecticut,41.558153,-73.051496,brooklyn,new york,40.65,-73.95
2002,38,susan black,1964,litchfield,connecticut,41.747264,-73.188716,brooklyn,new york,40.65,-73.95
2002,25,glen fogel,1977,denver,colorado,39.737567,-104.984718,brooklyn,new york,40.65,-73.95
2002,39,yun-fei ji,1963,beijing,china,39.90403,116.407526,brooklyn,new york,40.65,-73.95
2002,40,karin campbell,1962,san diego,california,32.71546,-117.16148,brooklyn,new york,40.65,-73.95
2002,37,john klima,1965,redondo beach,california,33.849182,-118.388408,brooklyn,new york,40.65,-73.95
2002,48,phil solomon,1954,new york,new york,40.714353,-74.005973,broomfield,colorado,39.920541,-105.08665
2002,53,diane kitchen,1949,akron,ohio,41.081445,-81.519005,brown deer,wisconsin,43.163343,-87.964532
2002,50,mark lapore,1952,tacoma,washington,47.252877,-122.444291,chestnut hill,massachusetts,42.33038,-71.166187
2002,32,conor mcgrady,1970,downpatrick,northern ireland,54.32882,-5.71573,chicago,illinois,41.878114,-87.629798
2002,35,chris ware,1967,omaha,nebraska,41.252363,-95.997988,chicago,illinois,41.878114,-87.629798
2002,50,peter williams,1952,nyack,new york,41.090652,-73.917915,detroit,michigan,42.331427,-83.045754
2002,65,peter campus,1937,new york,new york,40.714353,-74.005973,east patchogue,new york,40.767043,-72.996219
2002,33,mary flanagan,1969,milwaukee,wisconsin,43.038903,-87.906474,eugene,oregon,44.052069,-123.086754
2002,53,anne wilson,1949,detroit,michigan,42.331427,-83.045754,evanston,illinois,42.045072,-87.687697
2002,59,andrew noren,1943,santa fe,new mexico,35.686975,-105.937799,holmdel,new jersey,40.34511,-74.184032
2002,28,trenton doyle hancock,1974,oklahoma city,oklahoma,35.46756,-97.516428,houston,texas,29.760193,-95.36939
2002,48,leighton pierce,1954,rochester,new york,43.16103,-77.610922,iowa city,iowa,41.661128,-91.530168
2002,31,david gatten,1971,ann arbor,michigan,42.280826,-83.743038,ithaca,new york,42.443961,-76.501881
2002,50,bosmat alon,1952,tel aviv,isarel,32.0853,34.781768,jerusalem,isarel,31.768319,35.21371
2002,56,maryanne amacher,1946,kane,pennsylvania,41.662839,-78.811143,kingston,new york,41.927037,-73.997361
2002,47,william pope.l,1955,newark,new jersey,40.735657,-74.172367,lewiston,maine,44.100351,-70.214776
2002,29,seth price,1973,east jerusalem,isarel,31.768319,35.21371,long island city,new york,40.744679,-73.948542
2002,40,anne walsh,1962,new york,new york,40.714353,-74.005973,los angeles,california,34.052234,-118.243685
2002,32,chris kubick,1970,detroit,michigan,42.331427,-83.045754,los angeles,california,34.052234,-118.243685
2002,33,robert fenz,1969,ann arbor,michigan,42.280826,-83.743038,los angeles,california,34.052234,-118.243685
2002,66,dennis hopper,1936,dodge city,kansas,37.752798,-100.017079,los angeles,california,34.052234,-118.243685
2002,42,hirsh perlman,1960,chicago,illinois,41.878114,-87.629798,los angeles,california,34.052234,-118.243685
2002,38,robert nideffer,1964,ventura,california,34.274646,-119.229032,los angeles,california,34.052234,-118.243685
2002,42,tim hawkinson,1960,san francisco,california,37.77493,-122.419416,los angeles,california,34.052234,-118.243685
2002,35,evan holloway,1967,la irada,california,33.917236,-118.012009,los angeles,california,34.052234,-118.243685
2002,43,arturo herrera,1959,caracas,venezuela,10.5,-66.916667,new york,new york,40.705631,-73.978003
2002,44,zoe beloff,1958,edinburgh,scotland,55.953252,-3.188267,new york,new york,40.705631,-73.978003
2002,49,joe gibbons,1953,providence,rhode island,41.823989,-71.412834,new york,new york,40.705631,-73.978003
2002,50,ken feingold,1952,pittsburgh,pennsylvania,40.440625,-79.995886,new york,new york,40.705631,-73.978003
2002,31,jeremy blake,1971,fort sill,oklahoma,34.704559,-98.509009,new york,new york,40.705631,-73.978003
2002,38,brian tolle,1964,queens,new york,40.728224,-73.794852,new york,new york,40.705631,-73.978003
2002,32,jose alvarez,1970,new york,new york,40.714353,-74.005973,new york,new york,40.705631,-73.978003
2002,69,ken jacobs,1933,new york,new york,40.714353,-74.005973,new york,new york,40.705631,-73.978003
2002,60,meredith monk,1942,new york,new york,40.714353,-74.005973,new york,new york,40.705631,-73.978003
2002,38,stephen vitiello,1964,new york,new york,40.714353,-74.005973,new york,new york,40.705631,-73.978003
2002,36,roxy paine,1966,new york,new york,40.714353,-74.005973,new york,new york,40.705631,-73.978003
2002,35,yael kanarek,1967,new york,new york,40.714353,-74.005973,new york,new york,40.705631,-73.978003
2002,41,mark napier,1961,springfield,new jersey,40.701694,-74.322215,new york,new york,40.705631,-73.978003
2002,37,robert lazzarini,1965,parsippany,new jersey,40.857481,-74.427019,new york,new york,40.705631,-73.978003
2002,64,vija celmins,1938,riga,latvia,56.949649,24.105186,new york,new york,40.705631,-73.978003
2002,45,kim sooja,1957,taegu,korea,35.871435,128.601445,new york,new york,40.705631,-73.978003
2002,45,ouattara watts,1957,abidjan,ivory coast,5.316667,-4.033333,new york,new york,40.705631,-73.978003
2002,59,lauretta vinciarelli,1943,italy,italy,41.87194,12.56738,new york,new york,40.705631,-73.978003
2002,45,irit batsry,1957,ramat-gan,isarel,32.068424,34.824785,new york,new york,40.705631,-73.978003
2002,39,tirtza even,1963,jerusalem,isarel,31.768319,35.21371,new york,new york,40.705631,-73.978003
2002,30,omer fast,1972,jerusalem,isarel,31.768319,35.21371,new york,new york,40.705631,-73.978003
2002,35,keith edmier,1967,chicago,illinois,41.878114,-87.629798,new york,new york,40.705631,-73.978003
2002,48,kiki smith,1954,nuremberg,germany,49.45203,11.07675,new york,new york,40.705631,-73.978003
2002,42,vera lutter,1960,kaiserslautern,germany,49.440066,7.749126,new york,new york,40.705631,-73.978003
2002,56,aa bronson,1946,vancouver,canada,49.261226,-123.113927,new york,new york,40.705631,-73.978003
2002,47,christian marclay,1955,san rafael,california,37.973535,-122.531087,new york,new york,40.705631,-73.978003
2002,31,luis recoder,1971,san francisco,california,37.77493,-122.419416,new york,new york,40.705631,-73.978003
2002,28,brian frye,1974,san francisco,california,37.77493,-122.419416,new york,new york,40.705631,-73.978003
2002,32,sanford biggers,1970,los angeles,california,34.052234,-118.243685,new york,new york,40.705631,-73.978003
2002,39,erwin redl,1963,gfohl,austria,48.516486,15.492262,new york,new york,40.705631,-73.978003
2002,41,judith schaechter,1961,gainesville,florida,29.651634,-82.324826,philadelphia,pennsylvania,39.952335,-75.163789
2002,28,miranda july,1974,barre,vermont,44.197006,-72.502049,portland,oregon,45.523452,-122.676207
2002,46,tony cokes,1956,richmond,virginia,37.540725,-77.436048,providence,rhode island,41.823989,-71.412834
2002,36,javier cambre,1966,san juan,puerto rico,18.466334,-66.105722,queens,new york,40.728224,-73.794852
2002,72,margot lovejoy,1930,campbellton,new brunswick,48.007399,-66.672206,queens,new york,40.728224,-73.794852
2002,37,zhang huan,1965,an yang city,china,31.534886,104.567187,queens,new york,40.728224,-73.794852
2002,66,rosie lee tompkins,1936,arkansas,arkansas,35.20105,-91.831833,richmond,california,37.935758,-122.347749
